ontology file,common vocabulary file,subject,predicate,original value,offending value
assets/ePO/implementation/eOrdering/owl_ontology/eOrdering.ttl,file://assets/common-vocabularies/w3c-22-rdf-syntax-ns.ttl,http://www.w3.org/1999/02/22-rdf-syntax-ns#PlainLiteral,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#Datatype,http://www.w3.org/2000/01/rdf-schema#Datatype
assets/ePO/implementation/eOrdering/owl_ontology/eOrdering.ttl,file://assets/common-vocabularies/rdf.ttl,http://www.w3.org/1999/02/22-rdf-syntax-ns#PlainLiteral,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#Datatype,http://www.w3.org/2000/01/rdf-schema#Datatype
assets/ePO/implementation/eOrdering/owl_ontology/eOrdering.rdf,file://assets/common-vocabularies/dc-terms.ttl,http://purl.org/dc/terms/description,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://www.w3.org/2002/07/owl#DatatypeProperty
assets/ePO/implementation/eOrdering/owl_ontology/eOrdering.rdf,file://assets/common-vocabularies/w3c-22-rdf-syntax-ns.ttl,http://www.w3.org/1999/02/22-rdf-syntax-ns#PlainLiteral,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#Datatype,http://www.w3.org/2000/01/rdf-schema#Datatype
assets/ePO/implementation/eOrdering/owl_ontology/eOrdering.rdf,file://assets/common-vocabularies/rdf.ttl,http://www.w3.org/1999/02/22-rdf-syntax-ns#PlainLiteral,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#Datatype,http://www.w3.org/2000/01/rdf-schema#Datatype
assets/ePO/implementation/eNotice/owl_ontology/eNotice.ttl,file://assets/common-vocabularies/w3c-22-rdf-syntax-ns.ttl,http://www.w3.org/1999/02/22-rdf-syntax-ns#PlainLiteral,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#Datatype,http://www.w3.org/2000/01/rdf-schema#Datatype
assets/ePO/implementation/eNotice/owl_ontology/eNotice.ttl,file://assets/common-vocabularies/rdf.ttl,http://www.w3.org/1999/02/22-rdf-syntax-ns#PlainLiteral,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#Datatype,http://www.w3.org/2000/01/rdf-schema#Datatype
assets/ePO/implementation/eNotice/owl_ontology/eNotice.rdf,file://assets/common-vocabularies/w3c-22-rdf-syntax-ns.ttl,http://www.w3.org/1999/02/22-rdf-syntax-ns#PlainLiteral,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#Datatype,http://www.w3.org/2000/01/rdf-schema#Datatype
assets/ePO/implementation/eNotice/owl_ontology/eNotice.rdf,file://assets/common-vocabularies/rdf.ttl,http://www.w3.org/1999/02/22-rdf-syntax-ns#PlainLiteral,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#Datatype,http://www.w3.org/2000/01/rdf-schema#Datatype
assets/ePO/implementation/eFulfilment/owl_ontology/eFulfilment_restrictions.ttl,file://assets/common-vocabularies/w3c-adms.ttl,http://www.w3.org/ns/adms#identifier,http://www.w3.org/2000/01/rdf-schema#domain,http://www.w3.org/2000/01/rdf-schema#Resource,b1378
assets/ePO/implementation/eFulfilment/owl_ontology/eFulfilment_restrictions.ttl,file://assets/common-vocabularies/w3c-adms.ttl,http://www.w3.org/ns/adms#identifier,http://www.w3.org/2000/01/rdf-schema#range,http://www.w3.org/ns/adms#Identifier,http://www.w3.org/ns/adms#Identifier
assets/ePO/implementation/eFulfilment/owl_ontology/eFulfilment_restrictions.rdf,file://assets/common-vocabularies/w3c-adms.ttl,http://www.w3.org/ns/adms#identifier,http://www.w3.org/2000/01/rdf-schema#range,http://www.w3.org/ns/adms#Identifier,http://www.w3.org/ns/adms#Identifier
assets/ePO/implementation/eFulfilment/owl_ontology/eFulfilment_restrictions.rdf,file://assets/common-vocabularies/w3c-adms.ttl,http://www.w3.org/ns/adms#identifier,http://www.w3.org/2000/01/rdf-schema#domain,http://www.w3.org/2000/01/rdf-schema#Resource,df_13_57
assets/ePO/implementation/eFulfilment/owl_ontology/eFulfilment.ttl,file://assets/common-vocabularies/dc-terms.ttl,http://purl.org/dc/terms/description,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://www.w3.org/2002/07/owl#DatatypeProperty
assets/ePO/implementation/eFulfilment/owl_ontology/eFulfilment.ttl,file://assets/common-vocabularies/w3c-22-rdf-syntax-ns.ttl,http://www.w3.org/1999/02/22-rdf-syntax-ns#PlainLiteral,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#Datatype,http://www.w3.org/2000/01/rdf-schema#Datatype
assets/ePO/implementation/eFulfilment/owl_ontology/eFulfilment.ttl,file://assets/common-vocabularies/rdf.ttl,http://www.w3.org/1999/02/22-rdf-syntax-ns#PlainLiteral,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#Datatype,http://www.w3.org/2000/01/rdf-schema#Datatype
assets/ePO/implementation/eFulfilment/owl_ontology/eFulfilment.ttl,file://assets/common-vocabularies/w3c-adms.ttl,http://www.w3.org/ns/adms#identifier,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#ObjectProperty,http://www.w3.org/2002/07/owl#ObjectProperty
assets/ePO/implementation/eFulfilment/owl_ontology/eFulfilment.rdf,file://assets/common-vocabularies/dc-terms.ttl,http://purl.org/dc/terms/description,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://www.w3.org/2002/07/owl#DatatypeProperty
assets/ePO/implementation/eFulfilment/owl_ontology/eFulfilment.rdf,file://assets/common-vocabularies/w3c-22-rdf-syntax-ns.ttl,http://www.w3.org/1999/02/22-rdf-syntax-ns#PlainLiteral,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#Datatype,http://www.w3.org/2000/01/rdf-schema#Datatype
assets/ePO/implementation/eFulfilment/owl_ontology/eFulfilment.rdf,file://assets/common-vocabularies/rdf.ttl,http://www.w3.org/1999/02/22-rdf-syntax-ns#PlainLiteral,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#Datatype,http://www.w3.org/2000/01/rdf-schema#Datatype
assets/ePO/implementation/eFulfilment/owl_ontology/eFulfilment.rdf,file://assets/common-vocabularies/w3c-adms.ttl,http://www.w3.org/ns/adms#identifier,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#ObjectProperty,http://www.w3.org/2002/07/owl#ObjectProperty
assets/ePO/implementation/eContract/owl_ontology/eContract.ttl,file://assets/common-vocabularies/w3c-22-rdf-syntax-ns.ttl,http://www.w3.org/1999/02/22-rdf-syntax-ns#PlainLiteral,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#Datatype,http://www.w3.org/2000/01/rdf-schema#Datatype
assets/ePO/implementation/eContract/owl_ontology/eContract.ttl,file://assets/common-vocabularies/rdf.ttl,http://www.w3.org/1999/02/22-rdf-syntax-ns#PlainLiteral,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#Datatype,http://www.w3.org/2000/01/rdf-schema#Datatype
assets/ePO/implementation/eContract/owl_ontology/eContract.rdf,file://assets/common-vocabularies/w3c-22-rdf-syntax-ns.ttl,http://www.w3.org/1999/02/22-rdf-syntax-ns#PlainLiteral,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#Datatype,http://www.w3.org/2000/01/rdf-schema#Datatype
assets/ePO/implementation/eContract/owl_ontology/eContract.rdf,file://assets/common-vocabularies/rdf.ttl,http://www.w3.org/1999/02/22-rdf-syntax-ns#PlainLiteral,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#Datatype,http://www.w3.org/2000/01/rdf-schema#Datatype
assets/ePO/implementation/eCatalogue/owl_ontology/eCatalogue_restrictions.ttl,file://assets/common-vocabularies/dc-terms.ttl,http://purl.org/dc/terms/title,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://www.w3.org/2002/07/owl#FunctionalProperty
assets/ePO/implementation/eCatalogue/owl_ontology/eCatalogue_restrictions.ttl,file://assets/common-vocabularies/dc-terms.ttl,http://purl.org/dc/terms/title,http://www.w3.org/2000/01/rdf-schema#range,http://www.w3.org/2000/01/rdf-schema#Literal,http://www.w3.org/1999/02/22-rdf-syntax-ns#PlainLiteral
assets/ePO/implementation/eCatalogue/owl_ontology/eCatalogue_restrictions.ttl,file://assets/common-vocabularies/dc-terms.ttl,http://purl.org/dc/terms/hasPart,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://www.w3.org/2002/07/owl#AsymmetricProperty
assets/ePO/implementation/eCatalogue/owl_ontology/eCatalogue_restrictions.ttl,file://assets/common-vocabularies/dc-terms.ttl,http://purl.org/dc/terms/isReplacedBy,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://www.w3.org/2002/07/owl#AsymmetricProperty
assets/ePO/implementation/eCatalogue/owl_ontology/eCatalogue_restrictions.ttl,file://assets/common-vocabularies/dc-terms.ttl,http://purl.org/dc/terms/requires,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://www.w3.org/2002/07/owl#AsymmetricProperty
assets/ePO/implementation/eCatalogue/owl_ontology/eCatalogue_restrictions.ttl,file://assets/common-vocabularies/w3c-adms.ttl,http://www.w3.org/ns/adms#identifier,http://www.w3.org/2000/01/rdf-schema#domain,http://www.w3.org/2000/01/rdf-schema#Resource,http://data.europa.eu/a4g/ontology#Line
assets/ePO/implementation/eCatalogue/owl_ontology/eCatalogue_restrictions.ttl,file://assets/common-vocabularies/w3c-adms.ttl,http://www.w3.org/ns/adms#identifier,http://www.w3.org/2000/01/rdf-schema#range,http://www.w3.org/ns/adms#Identifier,http://www.w3.org/ns/adms#Identifier
assets/ePO/implementation/eCatalogue/owl_ontology/eCatalogue_restrictions.rdf,file://assets/common-vocabularies/dc-terms.ttl,http://purl.org/dc/terms/title,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://www.w3.org/2002/07/owl#FunctionalProperty
assets/ePO/implementation/eCatalogue/owl_ontology/eCatalogue_restrictions.rdf,file://assets/common-vocabularies/dc-terms.ttl,http://purl.org/dc/terms/title,http://www.w3.org/2000/01/rdf-schema#range,http://www.w3.org/2000/01/rdf-schema#Literal,http://www.w3.org/1999/02/22-rdf-syntax-ns#PlainLiteral
assets/ePO/implementation/eCatalogue/owl_ontology/eCatalogue_restrictions.rdf,file://assets/common-vocabularies/dc-terms.ttl,http://purl.org/dc/terms/requires,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://www.w3.org/2002/07/owl#AsymmetricProperty
assets/ePO/implementation/eCatalogue/owl_ontology/eCatalogue_restrictions.rdf,file://assets/common-vocabularies/dc-terms.ttl,http://purl.org/dc/terms/hasPart,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://www.w3.org/2002/07/owl#AsymmetricProperty
assets/ePO/implementation/eCatalogue/owl_ontology/eCatalogue_restrictions.rdf,file://assets/common-vocabularies/dc-terms.ttl,http://purl.org/dc/terms/isReplacedBy,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://www.w3.org/2002/07/owl#AsymmetricProperty
assets/ePO/implementation/eCatalogue/owl_ontology/eCatalogue_restrictions.rdf,file://assets/common-vocabularies/w3c-adms.ttl,http://www.w3.org/ns/adms#identifier,http://www.w3.org/2000/01/rdf-schema#range,http://www.w3.org/ns/adms#Identifier,http://www.w3.org/ns/adms#Identifier
assets/ePO/implementation/eCatalogue/owl_ontology/eCatalogue_restrictions.rdf,file://assets/common-vocabularies/w3c-adms.ttl,http://www.w3.org/ns/adms#identifier,http://www.w3.org/2000/01/rdf-schema#domain,http://www.w3.org/2000/01/rdf-schema#Resource,http://data.europa.eu/a4g/ontology#Line
assets/ePO/implementation/eCatalogue/owl_ontology/eCatalogue.ttl,file://assets/common-vocabularies/dc-terms.ttl,http://purl.org/dc/terms/description,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://www.w3.org/2002/07/owl#DatatypeProperty
assets/ePO/implementation/eCatalogue/owl_ontology/eCatalogue.ttl,file://assets/common-vocabularies/dc-terms.ttl,http://purl.org/dc/terms/hasPart,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://www.w3.org/2002/07/owl#ObjectProperty
assets/ePO/implementation/eCatalogue/owl_ontology/eCatalogue.ttl,file://assets/common-vocabularies/dc-terms.ttl,http://purl.org/dc/terms/isReplacedBy,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://www.w3.org/2002/07/owl#ObjectProperty
assets/ePO/implementation/eCatalogue/owl_ontology/eCatalogue.ttl,file://assets/common-vocabularies/dc-terms.ttl,http://purl.org/dc/terms/replaces,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://www.w3.org/2002/07/owl#ObjectProperty
assets/ePO/implementation/eCatalogue/owl_ontology/eCatalogue.ttl,file://assets/common-vocabularies/dc-terms.ttl,http://purl.org/dc/terms/requires,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://www.w3.org/2002/07/owl#ObjectProperty
assets/ePO/implementation/eCatalogue/owl_ontology/eCatalogue.ttl,file://assets/common-vocabularies/dc-terms.ttl,http://purl.org/dc/terms/title,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://www.w3.org/2002/07/owl#DatatypeProperty
assets/ePO/implementation/eCatalogue/owl_ontology/eCatalogue.ttl,file://assets/common-vocabularies/w3c-22-rdf-syntax-ns.ttl,http://www.w3.org/1999/02/22-rdf-syntax-ns#PlainLiteral,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#Datatype,http://www.w3.org/2000/01/rdf-schema#Datatype
assets/ePO/implementation/eCatalogue/owl_ontology/eCatalogue.ttl,file://assets/common-vocabularies/rdf.ttl,http://www.w3.org/1999/02/22-rdf-syntax-ns#PlainLiteral,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#Datatype,http://www.w3.org/2000/01/rdf-schema#Datatype
assets/ePO/implementation/eCatalogue/owl_ontology/eCatalogue.ttl,file://assets/common-vocabularies/w3c-adms.ttl,http://www.w3.org/ns/adms#identifier,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#ObjectProperty,http://www.w3.org/2002/07/owl#ObjectProperty
assets/ePO/implementation/eCatalogue/owl_ontology/eCatalogue.rdf,file://assets/common-vocabularies/dc-terms.ttl,http://purl.org/dc/terms/title,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://www.w3.org/2002/07/owl#DatatypeProperty
assets/ePO/implementation/eCatalogue/owl_ontology/eCatalogue.rdf,file://assets/common-vocabularies/dc-terms.ttl,http://purl.org/dc/terms/description,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://www.w3.org/2002/07/owl#DatatypeProperty
assets/ePO/implementation/eCatalogue/owl_ontology/eCatalogue.rdf,file://assets/common-vocabularies/w3c-22-rdf-syntax-ns.ttl,http://www.w3.org/1999/02/22-rdf-syntax-ns#PlainLiteral,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#Datatype,http://www.w3.org/2000/01/rdf-schema#Datatype
assets/ePO/implementation/eCatalogue/owl_ontology/eCatalogue.rdf,file://assets/common-vocabularies/rdf.ttl,http://www.w3.org/1999/02/22-rdf-syntax-ns#PlainLiteral,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#Datatype,http://www.w3.org/2000/01/rdf-schema#Datatype
assets/ePO/implementation/eCatalogue/owl_ontology/eCatalogue.rdf,file://assets/common-vocabularies/w3c-adms.ttl,http://www.w3.org/ns/adms#identifier,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#ObjectProperty,http://www.w3.org/2002/07/owl#ObjectProperty
assets/ePO/implementation/eCatalogue/owl_ontology/eCatalogue.rdf,file://assets/common-vocabularies/dc-terms.ttl,http://purl.org/dc/terms/requires,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://www.w3.org/2002/07/owl#ObjectProperty
assets/ePO/implementation/eCatalogue/owl_ontology/eCatalogue.rdf,file://assets/common-vocabularies/dc-terms.ttl,http://purl.org/dc/terms/hasPart,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://www.w3.org/2002/07/owl#ObjectProperty
assets/ePO/implementation/eCatalogue/owl_ontology/eCatalogue.rdf,file://assets/common-vocabularies/dc-terms.ttl,http://purl.org/dc/terms/replaces,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://www.w3.org/2002/07/owl#ObjectProperty
assets/ePO/implementation/eCatalogue/owl_ontology/eCatalogue.rdf,file://assets/common-vocabularies/dc-terms.ttl,http://purl.org/dc/terms/isReplacedBy,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://www.w3.org/2002/07/owl#ObjectProperty
